AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,"24,640",2.5,1.373,0.63,,,58.15,"120,960",0.6,37.17,44.86,53.74,65.87,81.96,"77,320","93,310","111,770","137,010","170,480",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,260,26.2,0.015,0.22,,,62.11,"129,180",4.1,40.34,46.02,59.58,76.25,89.41,"83,910","95,720","123,920","158,600","185,980",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,"3,100",6.1,0.173,1.06,,,59.19,"123,110",1.3,37.67,46.95,56.86,69.71,83.32,"78,350","97,660","118,270","145,000","173,300",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,"27,420",4.6,1.528,0.82,,,60.86,"126,600",1.0,36.45,45.69,58.92,75.37,84.85,"75,810","95,020","122,550","156,770","176,490",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,990,24.7,0.055,1.18,,,61.12,"127,130",2.6,38.76,47.26,64.47,76.31,80.12,"80,620","98,300","134,090","158,720","166,650",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-2161,Nuclear Engineers,detailed,270,5.6,0.015,0.18,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-2171,Petroleum Engineers,detailed,"1,550",19.9,0.087,0.65,,,67.23,"139,840",9.2,35.72,39.00,64.58,86.62,108.62,"74,300","81,110","134,330","180,170","225,920",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-2199,"Engineers, All Other",detailed,"31,490",3.3,1.755,1.77,,,65.40,"136,040",1.1,36.29,47.38,61.84,79.52,102.13,"75,480","98,550","128,620","165,400","212,430",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,"13,350",4.7,0.744,1.02,,,35.77,"74,390",1.6,22.94,28.12,32.69,40.38,50.51,"47,710","58,490","67,990","84,000","105,050",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,detailed,"3,160",6.9,0.176,1.29,,,36.74,"76,420",2.1,22.26,27.98,35.53,44.62,51.39,"46,310","58,190","73,900","92,800","106,880",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,"4,170",5.3,0.232,0.79,,,40.22,"83,650",1.4,23.61,30.12,37.79,47.17,60.24,"49,110","62,650","78,610","98,120","125,290",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",detailed,"2,370",11.6,0.132,1.21,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,"1,530",15.2,0.085,1.21,,,45.03,"93,670",3.5,28.58,36.03,44.40,53.32,64.55,"59,450","74,950","92,360","110,900","134,260",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,detailed,"6,460",6.8,0.360,0.86,,,39.03,"81,170",1.9,24.52,30.81,37.88,46.22,52.82,"51,000","64,080","78,780","96,140","109,860",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,"15,900",3.1,0.886,1.38,,,40.90,"85,060",0.8,25.22,30.28,38.78,48.69,58.66,"52,460","62,990","80,660","101,270","122,010",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,"2,280",6.6,0.127,1.26,,,42.86,"89,150",2.0,24.27,29.85,37.09,48.53,62.04,"50,490","62,090","77,140","100,940","129,050",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3025,Environmental Engineering Technologists and Technicians,detailed,"1,340",11.6,0.075,0.82,,,35.14,"73,100",2.6,20.10,24.33,31.82,43.51,51.50,"41,810","50,600","66,190","90,500","107,120",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,"4,210",7.7,0.235,0.49,,,37.29,"77,560",1.5,23.43,28.96,35.30,42.94,51.05,"48,730","60,230","73,420","89,310","106,190",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,"3,350",8.6,0.187,0.73,,,38.77,"80,640",2.3,23.10,29.22,37.38,47.03,51.65,"48,040","60,770","77,750","97,810","107,420",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3028,Calibration Technologists and Technicians,detailed,"1,120",15.8,0.062,0.72,,,32.09,"66,740",3.1,22.58,26.35,29.11,35.84,48.75,"46,960","54,810","60,550","74,550","101,400",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,"9,930",4.8,0.553,1.27,,,39.68,"82,530",1.6,23.08,29.56,37.94,48.28,58.66,"48,010","61,490","78,910","100,420","122,010",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,detailed,"4,440",7.2,0.247,0.67,,,35.88,"74,620",1.6,21.28,27.08,34.85,44.96,54.28,"44,260","56,320","72,490","93,510","112,900",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,"212,680",1.1,11.851,1.30,,,49.52,"103,010",0.7,23.59,31.58,46.55,62.41,78.01,"49,060","65,680","96,830","129,820","162,260",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1011,Animal Scientists,detailed,130,42.1,0.007,0.43,,,62.34,"129,670",6.8,31.88,43.71,65.26,75.11,89.14,"66,320","90,920","135,730","156,220","185,420",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1012,Food Scientists and Technologists,detailed,"3,300",9.2,0.184,1.98,,,43.18,"89,810",1.9,25.73,33.42,42.01,50.20,62.30,"53,530","69,510","87,390","104,420","129,590",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1013,Soil and Plant Scientists,detailed,"1,710",39.5,0.095,0.91,,,44.05,"91,630",5.5,26.92,32.71,39.29,53.66,62.41,"56,000","68,030","81,720","111,610","129,810",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1021,Biochemists and Biophysicists,detailed,"6,170",6.7,0.344,1.57,,,66.04,"137,360",3.4,36.74,46.46,61.51,76.27,107.75,"76,410","96,630","127,940","158,640","224,110",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1022,Microbiologists,detailed,"3,120",8.2,0.174,1.23,,,53.20,"110,660",2.3,32.08,39.38,49.31,62.58,81.81,"66,720","81,910","102,570","130,170","170,160",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1023,Zoologists and Wildlife Biologists,detailed,"1,620",20.2,0.090,0.80,,,43.79,"91,090",3.7,24.02,30.87,40.53,50.66,67.14,"49,950","64,210","84,300","105,370","139,650",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1029,"Biological Scientists, All Other",detailed,"16,590",5.6,0.925,2.29,,,58.37,"121,410",1.5,30.99,39.35,52.96,67.66,83.62,"64,450","81,840","110,150","140,730","173,940",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1031,Conservation Scientists,detailed,"1,840",4.7,0.103,0.68,,,41.27,"85,850",1.4,23.91,30.08,38.25,48.50,62.49,"49,740","62,560","79,550","100,880","129,980",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1032,Foresters,detailed,930,17.1,0.052,0.84,,,41.06,"85,410",7.1,24.83,24.86,40.35,48.50,62.45,"51,650","51,710","83,930","100,880","129,900",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1041,Epidemiologists,detailed,"1,200",4.2,0.067,0.99,,,49.22,"102,390",1.2,30.79,37.09,47.76,57.53,66.50,"64,050","77,150","99,340","119,660","138,320",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",detailed,"22,520",3.2,1.255,1.39,,,62.18,"129,330",1.4,38.43,50.31,61.69,70.05,80.21,"79,930","104,650","128,320","145,690","166,840",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-1099,"Life Scientists, All Other",detailed,"1,250",10.7,0.070,1.41,,,65.51,"136,250",7.8,23.81,40.35,64.39,85.35,110.39,"49,520","83,930","133,930","177,530","229,620",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-2011,Astronomers,detailed,220,22.7,0.012,0.89,,,69.98,"145,560",3.7,40.18,55.06,66.81,85.88,96.81,"83,580","114,520","138,970","178,640","201,370",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-2012,Physicists,detailed,"5,080",3.6,0.283,2.34,,,84.91,"176,610",1.2,52.56,67.57,85.91,108.13,108.13,"109,320","140,550","178,700","224,900","224,900",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-2021,Atmospheric and Space Scientists,detailed,710,3.2,0.039,0.64,,,57.01,"118,580",1.3,32.16,47.67,55.24,66.49,81.42,"66,900","99,150","114,900","138,290","169,360",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-2031,Chemists,detailed,"9,940",4.3,0.554,1.01,,,50.75,"105,560",1.4,27.52,35.79,46.74,63.61,80.68,"57,230","74,440","97,210","132,310","167,810",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-2032,Materials Scientists,detailed,790,13.4,0.044,0.76,,,64.98,"135,150",2.8,38.57,51.86,62.63,78.09,87.58,"80,220","107,870","130,260","162,430","182,160",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,"12,590",4.4,0.701,1.32,,,49.21,"102,350",1.2,29.05,36.77,46.10,60.72,73.69,"60,420","76,480","95,890","126,300","153,280",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,"4,260",15.7,0.238,1.47,,,52.08,"108,330",3.3,26.84,37.82,48.52,63.62,84.16,"55,820","78,670","100,930","132,320","175,050",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-2043,Hydrologists,detailed,800,18.3,0.044,1.09,,,57.70,"120,010",4.4,33.01,41.12,54.01,65.78,85.84,"68,670","85,530","112,350","136,830","178,550",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-2099,"Physical Scientists, All Other",detailed,"2,470",9.4,0.138,1.00,,,66.93,"139,210",3.0,43.91,50.54,61.02,78.33,102.44,"91,330","105,120","126,910","162,920","213,060",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3011,Economists,detailed,"1,570",19.2,0.087,0.81,,,64.32,"133,790",2.4,34.18,42.51,50.94,86.47,105.41,"71,090","88,420","105,950","179,870","219,240",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3022,Survey Researchers,detailed,"1,110",7.1,0.062,1.15,,,35.83,"74,520",6.1,19.51,24.81,34.17,40.00,48.70,"40,580","51,600","71,060","83,200","101,300",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3032,Industrial-Organizational Psychologists,detailed,240,41.3,0.013,1.96,,,65.53,"136,300",4.9,39.95,50.01,66.10,74.41,86.29,"83,100","104,010","137,480","154,780","179,470",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3033,Clinical and Counseling Psychologists,detailed,"11,840",9.2,0.660,1.40,,,63.66,"132,410",4.1,30.77,43.19,60.80,73.54,89.91,"64,010","89,830","126,450","152,950","187,020",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3034,School Psychologists,detailed,"11,150",6.8,0.622,1.50,,,52.80,"109,830",1.7,37.22,44.83,51.34,61.55,67.58,"77,430","93,240","106,790","128,030","140,570",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3039,"Psychologists, All Other",detailed,"1,370",6.2,0.076,0.80,,,64.60,"134,360",1.1,25.43,54.60,68.92,80.14,88.22,"52,890","113,570","143,350","166,690","183,500",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3041,Sociologists,detailed,840,8.1,0.047,2.45,,,55.45,"115,330",1.7,37.56,42.84,55.01,63.80,73.98,"78,120","89,110","114,410","132,700","153,880",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3051,Urban and Regional Planners,detailed,"7,330",4.6,0.409,1.45,,,51.89,"107,920",0.9,33.42,39.89,50.44,61.62,71.92,"69,510","82,970","104,910","128,170","149,590",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3091,Anthropologists and Archeologists,detailed,"1,270",22.7,0.071,1.39,,,36.99,"76,930",2.3,24.72,29.39,34.59,42.47,52.28,"51,420","61,130","71,950","88,340","108,740",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3092,Geographers,detailed,110,5.3,0.006,0.62,,,47.63,"99,060",1.4,31.11,39.75,46.62,56.21,62.41,"64,710","82,680","96,970","116,920","129,810",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3093,Historians,detailed,140,16.7,0.008,0.40,,,44.59,"92,750",3.5,27.88,36.05,41.93,52.33,62.50,"57,990","74,980","87,210","108,850","130,000",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3094,Political Scientists,detailed,200,9.5,0.011,0.30,,,61.28,"127,460",1.2,36.34,43.82,57.36,66.84,110.87,"75,590","91,140","119,320","139,030","230,620",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-3099,"Social Scientists and Related Workers, All Other",detailed,"3,060",5.7,0.170,0.73,,,49.85,"103,680",1.6,31.38,38.46,46.23,57.01,70.31,"65,270","80,000","96,160","118,580","146,240",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4012,Agricultural Technicians,detailed,"2,160",28.1,0.120,1.39,,,22.83,"47,490",3.7,17.14,18.57,20.79,24.33,31.54,"35,650","38,630","43,230","50,600","65,610",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4013,Food Science Technicians,detailed,"4,130",9.4,0.230,2.30,,,26.22,"54,540",0.9,18.20,21.71,24.20,29.82,35.75,"37,860","45,150","50,330","62,020","74,350",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4021,Biological Technicians,detailed,"11,790",4.4,0.657,1.30,,,32.34,"67,270",1.3,19.13,23.35,30.14,37.81,48.13,"39,800","48,570","62,680","78,650","100,120",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4031,Chemical Technicians,detailed,"7,560",6.3,0.421,1.14,,,29.44,"61,230",1.6,18.98,22.32,27.83,34.72,42.25,"39,470","46,430","57,890","72,220","87,890",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,"5,390",9.4,0.301,1.41,,,33.02,"68,680",4.1,19.36,22.76,28.19,38.26,48.78,"40,260","47,330","58,640","79,580","101,460",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4043,"Geological Technicians, Except Hydrologic Technicians",detailed,750,18.0,0.042,0.72,,,41.36,"86,030",6.8,23.43,24.19,31.66,46.83,80.15,"48,720","50,310","65,840","97,400","166,710",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4044,Hydrologic Technicians,detailed,330,15.5,0.018,0.93,,,33.63,"69,950",3.2,22.45,26.86,31.16,39.70,47.56,"46,700","55,870","64,810","82,570","98,920",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4051,Nuclear Technicians,detailed,**,**,**,**,,,40.58,"84,400",7.6,23.74,24.00,38.15,44.24,71.77,"49,380","49,920","79,350","92,010","149,290",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4061,Social Science Research Assistants,detailed,"3,440",7.6,0.192,0.94,,,35.39,"73,610",9.8,18.20,23.39,30.88,40.18,60.21,"37,860","48,650","64,220","83,580","125,230",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4071,Forest and Conservation Technicians,detailed,"6,010",3.8,0.335,1.77,,,29.22,"60,780",1.2,18.12,23.33,28.13,35.11,41.14,"37,690","48,520","58,510","73,030","85,570",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4092,Forensic Science Technicians,detailed,"2,390",0.6,0.133,1.15,,,47.31,"98,400",0.6,28.84,36.26,43.08,56.98,66.68,"60,000","75,420","89,610","118,530","138,690",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,"13,040",3.2,0.727,1.53,,,35.43,"73,690",1.3,19.67,25.00,34.38,43.53,49.86,"40,920","52,000","71,510","90,540","103,710",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-5011,Occupational Health and Safety Specialists,detailed,"14,400",9.0,0.802,1.00,,,50.74,"105,530",4.6,29.03,38.17,49.32,65.40,70.00,"60,380","79,390","102,580","136,040","145,600",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,19-5012,Occupational Health and Safety Technicians,detailed,"3,750",11.1,0.209,1.16,,,31.48,"65,470",4.6,19.62,24.55,27.08,35.54,47.00,"40,810","51,060","56,330","73,910","97,750",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-0000,Community and Social Service Occupations,major,"360,300",1.1,20.077,1.26,,,33.40,"69,470",0.8,18.58,22.04,28.95,40.10,53.76,"38,650","45,830","60,220","83,400","111,820",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,"41,380",1.9,2.306,1.07,,,41.26,"85,820",1.0,22.91,28.87,37.33,49.86,64.19,"47,650","60,060","77,640","103,710","133,510",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-1013,Marriage and Family Therapists,detailed,"30,890",5.4,1.721,4.13,,,33.55,"69,780",5.3,18.96,21.43,25.11,37.02,54.49,"39,430","44,570","52,230","77,000","113,340",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-1015,Rehabilitation Counselors,detailed,"12,280",6.9,0.684,1.23,,,22.83,"47,480",1.2,16.64,17.66,21.10,24.23,32.18,"34,610","36,720","43,890","50,400","66,930",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,"54,660",4.9,3.046,1.16,,,32.20,"66,970",1.8,18.83,21.87,27.92,39.03,51.96,"39,160","45,500","58,080","81,180","108,070",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-1019,"Counselors, All Other",detailed,"14,210",7.1,0.792,3.38,,,24.12,"50,160",2.3,17.75,18.71,21.34,25.33,38.06,"36,920","38,910","44,380","52,680","79,170",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-1021,"Child, Family, and School Social Workers",detailed,"48,190",2.0,2.685,1.16,,,33.34,"69,340",0.8,20.24,23.80,31.66,40.10,52.42,"42,110","49,510","65,840","83,400","109,030",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-1022,Healthcare Social Workers,detailed,"19,660",6.6,1.096,0.90,,,44.81,"93,200",2.7,23.67,31.59,43.17,52.99,63.76,"49,230","65,700","89,800","110,220","132,630",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-1023,Mental Health and Substance Abuse Social Workers,detailed,"17,520",3.8,0.976,1.29,,,39.10,"81,330",1.8,20.01,24.75,34.35,51.62,62.78,"41,620","51,480","71,450","107,360","130,590",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-1029,"Social Workers, All Other",detailed,"7,470",7.9,0.416,1.08,,,34.77,"72,320",3.0,19.74,23.50,30.61,44.20,58.11,"41,060","48,880","63,680","91,940","120,870",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-1091,Health Education Specialists,detailed,"9,260",4.3,0.516,1.36,,,36.76,"76,460",1.5,21.20,24.15,34.75,45.78,54.15,"44,090","50,220","72,280","95,220","112,640",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,"13,420",0.0,0.748,1.32,,,49.15,"102,230",0.5,31.23,39.57,50.26,58.60,66.45,"64,960","82,300","104,540","121,890","138,220",,
